Year,Country,AverageTemperature
1915,Australia,22.14483333
1915,Austria,5.96075
1915,Azerbaijan,11.6755
1915,Bahamas,24.86491667
1915,Bahrain,26.08833333
1915,Baker Island,25.27633333
1915,Bangladesh,25.14675
1915,Barbados,26.56058333
1915,Belarus,5.330083333
1915,Belgium,9.267333333
1915,Belize,25.1925
1915,Benin,27.34966667
1915,Bhutan,12.20366667
1915,Bolivia,21.62991667
1915,"Bonaire, Saint Eustatius And Saba",27.446
1915,Bosnia And Herzegovina,10.30066667
1915,Botswana,21.741
1915,Brazil,25.11858333
1915,British Virgin Islands,26.39291667
1915,Bulgaria,10.81216667
1915,Burkina Faso,28.24816667
1915,Burma,23.86566667
1915,Burundi,20.03683333
1915,Cambodia,26.81441667
1915,Cameroon,24.54358333
1915,Canada,-4.173166667
1915,Cape Verde,24.51283333
1915,Cayman Islands,26.75216667
1915,Central African Republic,25.479
1915,Chad,27.4935
1915,Chile,9.363916667
1915,China,6.49275
1915,Christmas Island,25.90383333
1915,Colombia,25.01858333
1915,Comoros,25.68308333
1915,Congo,24.45883333
1915,Congo (Democratic Republic Of The),23.8125
1915,Costa Rica,25.86183333
1915,Croatia,11.12083333
1915,Cuba,25.33341667
1915,Curaçao,27.6995
1915,Cyprus,19.14025
1915,Czech Republic,7.3965
1915,Côte D'Ivoire,26.13033333
1915,Denmark,-18.42625
1915,Denmark (Europe),7.016333333
1915,Djibouti,29.25466667
1915,Dominica,26.17783333
1915,Dominican Republic,25.7595
1915,Ecuador,21.88808333
1915,Egypt,23.14458333
1915,El Salvador,25.17708333
1915,Equatorial Guinea,24.99991667
1915,Eritrea,27.13091667
1915,Estonia,3.217416667
1915,Ethiopia,23.33941667
1915,Europe,7.328833333
1915,Falkland Islands (Islas Malvinas),5.775333333
1915,Faroe Islands,6.0015
1915,Federated States Of Micronesia,26.76875
1915,Fiji,24.97125
1915,Finland,-0.855833333
1915,France,12.61816667
1915,France (Europe),10.13966667
1915,French Guiana,25.98466667
1915,French Polynesia,25.974
1915,Gabon,24.26641667
1915,Gambia,27.68766667
1915,Gaza Strip,19.29966667
1915,Georgia,8.489833333
1915,Germany,7.875333333
1915,Ghana,26.903
1915,Greece,15.02383333
1915,Greenland,-18.94991667
1915,Grenada,26.79441667
1915,Guadeloupe,26.38275
1915,Guam,26.77791667
1915,Guatemala,23.28916667
1915,Guernsey,10.66691667
1915,Guinea,25.59833333
1915,Guinea Bissau,26.85591667
1915,Guyana,26.07183333
1915,Haiti,26.46775
1915,Honduras,24.93725
1915,Hong Kong,23.03683333
1915,Hungary,9.521
1915,Iceland,1.319583333
1915,India,24.29008333
1915,Indonesia,25.72325
1915,Iran,18.18608333
1915,Iraq,22.05575
1915,Ireland,9.0475
1915,Isle Of Man,8.905666667
1915,Israel,19.75783333
1915,Italy,12.42758333
1915,Jamaica,26.20466667
1915,Japan,12.06108333
1915,Jersey,10.66691667
1915,Jordan,19.48058333
1915,Kazakhstan,6.314166667
1915,Kenya,24.26516667
1915,Kingman Reef,27.04875
1915,Kiribati,26.69458333
1915,Kuwait,25.372
1915,Kyrgyzstan,4.398416667
1915,Laos,23.84625
1915,Latvia,4.148166667
1915,Lebanon,17.75175
1915,Lesotho,13.41833333
1915,Liberia,25.55066667
1915,Libya,22.48425
1915,Liechtenstein,4.390416667
1915,Lithuania,5.129916667
1915,Luxembourg,8.985333333
1915,Macau,22.7785
1915,Macedonia,10.54208333
1915,Madagascar,22.72016667
1915,Malawi,21.56916667
1915,Malaysia,25.85791667
1915,Mali,28.49391667
1915,Malta,18.55758333
1915,Martinique,26.17783333
1915,Mauritania,27.72366667
1915,Mauritius,23.59658333
1915,Mayotte,26.30908333
1915,Mexico,20.3585
1915,Moldova,9.110416667
1915,Monaco,8.533083333
1915,Mongolia,-1.437833333
1915,Montenegro,10.22733333
1915,Montserrat,26.43266667
1915,Morocco,17.50733333
1915,Mozambique,23.61458333
1915,Namibia,20.37933333
1915,Nepal,15.17475
1915,Netherlands,9.18225
1915,Netherlands (Europe),8.773333333
1915,New Caledonia,23.1545
1915,New Zealand,10.31508333
1915,Nicaragua,26.22558333
1915,Niger,27.66391667
1915,Nigeria,26.91291667
1915,Niue,24.5795
1915,North America,2.452666667
1915,North Korea,6.006
1915,Northern Mariana Islands,26.77791667
1915,Norway,-1.360833333
1915,Oceania,21.93608333
1915,Oman,27.07225
1915,Pakistan,21.1465
1915,Palau,27.13516667
1915,Palestina,23.36
1915,Palmyra Atoll,27.07491667
1915,Panama,26.55166667
1915,Papua New Guinea,24.5555
1915,Paraguay,23.75358333
1915,Peru,20.06933333
1915,Philippines,26.70733333
1915,Poland,7.131
1915,Portugal,14.65808333
1915,Puerto Rico,25.65716667
1915,Qatar,26.97858333
1915,Reunion,23.37366667
1915,Romania,8.856166667
1915,Russia,-6.363
1915,Rwanda,19.1555
1915,Saint Barthélemy,26.62233333
1915,Saint Kitts And Nevis,25.94908333
1915,Saint Lucia,26.74358333
1915,Saint Martin,26.62233333
1915,Saint Pierre And Miquelon,4.755416667
1915,Saint Vincent And The Grenadines,26.87116667
1915,Samoa,25.768
1915,San Marino,13.52133333
1915,Sao Tome And Principe,25.8675
1915,Saudi Arabia,25.71908333
1915,Senegal,28.09191667
1915,Serbia,9.981166667
1915,Seychelles,26.65716667
1915,Sierra Leone,26.19833333
1915,Singapore,26.67733333
1915,Sint Maarten,26.62233333
1915,Slovakia,7.323166667
1915,Slovenia,9.383
1915,Solomon Islands,26.97366667
1915,Somalia,27.02316667
1915,South Africa,17.03191667
1915,South America,22.095
1915,South Georgia And The South Sandwich Isla,0.992166667
1915,South Korea,11.75958333
1915,Spain,13.48916667
1915,Sri Lanka,27.43108333
1915,Sudan,27.36491667
1915,Suriname,26.39925
1915,Svalbard And Jan Mayen,-8.324666667
1915,Swaziland,18.609
1915,Sweden,0.624
1915,Switzerland,6.6335
1915,Syria,18.092
1915,Taiwan,22.3285
1915,Tajikistan,5.27525
1915,Tanzania,22.38858333
1915,Thailand,26.14975
1915,Timor Leste,25.9995
1915,Togo,27.07733333
1915,Tonga,22.89841667
1915,Trinidad And Tobago,26.10125
1915,Tunisia,19.83575
1915,Turkey,11.99325
1915,Turkmenistan,16.11583333
1915,Turks And Caicas Islands,26.65883333
1915,Uganda,23.02616667
1915,Ukraine,7.742
1915,United Arab Emirates,27.97125
1915,United Kingdom,8.1005
1915,United Kingdom (Europe),8.247
1915,United States,8.64825
1915,Uruguay,17.13308333
1915,Uzbekistan,13.80283333
1915,Venezuela,25.24525
1915,Vietnam,23.93166667
1915,Virgin Islands,26.39291667
1915,Western Sahara,22.61133333
1915,Yemen,26.42625
1915,Zambia,21.42733333
1915,Zimbabwe,21.12975
1915,Åland,3.575166667
1916,Afghanistan,13.343
1916,Africa,23.84958333
1916,Albania,13.55016667
1916,Algeria,22.643
1916,American Samoa,26.26416667
1916,Andorra,11.02858333
1916,Angola,21.97875
1916,Anguilla,26.19458333
1916,Antigua And Barbuda,26.043
1916,Argentina,14.447
1916,Armenia,9.09375
1916,Aruba,27.57183333
1916,Asia,6.932166667
1916,Australia,21.50441667
1916,Austria,6.750916667
1916,Azerbaijan,11.40333333
1916,Bahamas,24.63158333
1916,Bahrain,25.3665
1916,Baker Island,24.50891667
1916,Bangladesh,24.9035
1916,Barbados,26.12341667
1916,Belarus,6.118416667
1916,Belgium,9.59875
1916,Belize,24.722
1916,Benin,26.98275
1916,Bhutan,11.871
1916,Bolivia,20.60266667
1916,"Bonaire, Saint Eustatius And Saba",26.81525
1916,Bosnia And Herzegovina,11.23233333
1916,Botswana,21.88975
1916,Brazil,24.443
1916,British Virgin Islands,25.9275
1916,Bulgaria,11.58008333
1916,Burkina Faso,27.75258333
1916,Burma,23.59533333
1916,Burundi,19.69375
1916,Cambodia,26.07708333
1916,Cameroon,24.12233333
1916,Canada,-5.470166667
1916,Cape Verde,23.89725
1916,Cayman Islands,26.43383333
1916,Central African Republic,24.84875
1916,Chad,26.73641667
1916,Chile,8.971416667
1916,China,6.349833333
1916,Christmas Island,25.66866667
1916,Colombia,24.36333333
1916,Comoros,25.45991667
1916,Congo,24.4175
1916,Congo (Democratic Republic Of The),23.54208333
1916,Costa Rica,25.27891667
1916,Croatia,12.06266667
1916,Cuba,25.034
1916,Curaçao,27.00416667
1916,Cyprus,19.2445
1916,Czech Republic,8.25375
1916,Côte D'Ivoire,25.85266667
1916,Denmark,-17.74941667
1916,Denmark (Europe),7.854916667
1916,Djibouti,28.09216667
1916,Dominica,25.757
1916,Dominican Republic,25.11233333
1916,Ecuador,21.26891667
1916,Egypt,23.09516667
1916,El Salvador,24.525
1916,Equatorial Guinea,24.93008333
1916,Eritrea,25.91983333
1916,Estonia,4.806333333
1916,Ethiopia,22.47541667
1916,Europe,8.017833333
1916,Falkland Islands (Islas Malvinas),5.970416667
1916,Faroe Islands,6.444333333
1916,Federated States Of Micronesia,26.56066667
1916,Fiji,24.98541667
1916,Finland,1.088833333
1916,France,12.679
1916,France (Europe),10.3095
1916,French Guiana,25.49141667
1916,French Polynesia,25.63716667
1916,Gabon,24.30008333
1916,Gambia,27.277
1916,Gaza Strip,19.47991667
1916,Georgia,8.633166667
1916,Germany,8.426916667
1916,Ghana,26.59725
1916,Greece,15.75975
1916,Greenland,-18.27616667
1916,Grenada,26.38691667
1916,Guadeloupe,25.94808333
1916,Guam,26.688
1916,Guatemala,22.77983333
1916,Guernsey,10.75558333
1916,Guinea,25.33366667
1916,Guinea Bissau,26.5975
1916,Guyana,25.66291667
1916,Haiti,25.77191667
1916,Honduras,24.37233333
1916,Hong Kong,22.3265
1916,Hungary,10.47608333
1916,Iceland,1.405833333
1916,India,23.8255
1916,Indonesia,25.37
1916,Iran,16.99033333
1916,Iraq,21.86208333
1916,Ireland,9.379833333
1916,Isle Of Man,9.29325
1916,Israel,19.91216667
1916,Italy,13.01175
1916,Jamaica,25.78125
1916,Japan,12.54533333
1916,Jersey,10.75558333
1916,Jordan,19.6015
1916,Kazakhstan,4.795666667
1916,Kenya,23.7555
1916,Kingman Reef,26.56525
1916,Kiribati,26.05508333
1916,Kuwait,24.67925
1916,Kyrgyzstan,3.045666667
1916,Laos,23.15175
1916,Latvia,5.44775
1916,Lebanon,18.03
1916,Lesotho,13.41516667
1916,Liberia,25.29616667
1916,Libya,22.52833333
1916,Liechtenstein,4.90075
1916,Lithuania,6.193166667
1916,Luxembourg,9.323583333
1916,Macau,22.08358333
1916,Macedonia,11.39041667
1916,Madagascar,22.35408333
1916,Malawi,21.22458333
1916,Malaysia,25.25308333
1916,Mali,27.9525
1916,Malta,19.171
1916,Martinique,25.757
1916,Mauritania,27.29641667
1916,Mauritius,23.34633333
1916,Mayotte,26.03558333
1916,Mexico,20.55175
1916,Moldova,9.610833333
1916,Monaco,8.910833333
1916,Mongolia,-1.586916667
1916,Montenegro,11.11008333
1916,Montserrat,25.99475
1916,Morocco,17.27775
1916,Mozambique,23.43
1916,Namibia,20.53691667
1916,Nepal,14.92433333
1916,Netherlands,9.566666667
1916,Netherlands (Europe),9.181083333
1916,New Caledonia,22.83525
1916,New Zealand,11.031
1916,Nicaragua,25.64933333
1916,Niger,27.047
1916,Nigeria,26.479
1916,Niue,24.67991667
1916,North America,1.805583333
1916,North Korea,6.50775
1916,Northern Mariana Islands,26.688
1916,Norway,-0.058833333
1916,Oceania,21.37716667
1916,Oman,26.27008333
1916,Pakistan,20.31608333
1916,Palau,26.97733333
1916,Palestina,23.261
1916,Palmyra Atoll,26.59858333
1916,Panama,26.06491667
1916,Papua New Guinea,24.56391667
1916,Paraguay,23.05216667
1916,Peru,19.1755
1916,Philippines,26.099
1916,Poland,7.962416667
1916,Portugal,14.43733333
1916,Puerto Rico,25.13241667
1916,Qatar,26.23733333
1916,Reunion,23.06933333
1916,Romania,9.621166667
1916,Russia,-6.19
1916,Rwanda,18.84316667
1916,Saint Barthélemy,26.19458333
1916,Saint Kitts And Nevis,25.48975
1916,Saint Lucia,26.30666667
1916,Saint Martin,26.19458333
1916,Saint Pierre And Miquelon,4.4645
1916,Saint Vincent And The Grenadines,26.44208333
1916,Samoa,26.01358333
1916,San Marino,14.217
1916,Sao Tome And Principe,25.91266667
1916,Saudi Arabia,25.201
1916,Senegal,27.73816667
1916,Serbia,10.91158333
1916,Seychelles,26.47275
1916,Sierra Leone,25.94075
1916,Singapore,26.28733333
1916,Sint Maarten,26.19458333
1916,Slovakia,8.222166667
1916,Slovenia,10.28916667
1916,Solomon Islands,26.71591667
1916,Somalia,26.53441667
1916,South Africa,17.04908333
1916,South America,21.49466667
1916,South Georgia And The South Sandwich Isla,0.785416667
1916,South Korea,11.90375
1916,Spain,13.34641667
1916,Sri Lanka,26.908
1916,Sudan,26.62908333
1916,Suriname,25.98033333
1916,Svalbard And Jan Mayen,-8.370833333
1916,Swaziland,18.71666667
1916,Sweden,2.282916667
1916,Switzerland,7.021166667
1916,Syria,18.39208333
1916,Taiwan,21.83491667
1916,Tajikistan,3.684
1916,Tanzania,21.96558333
1916,Thailand,25.60875
1916,Timor Leste,25.76408333
1916,Togo,26.75116667
1916,Tonga,23.05775
1916,Trinidad And Tobago,25.69125
1916,Tunisia,19.99966667
1916,Turkey,12.39175
1916,Turkmenistan,14.05225
1916,Turks And Caicas Islands,26.13891667
1916,Uganda,22.7195
1916,Ukraine,7.904166667
1916,United Arab Emirates,27.08325
1916,United Kingdom,8.391833333
1916,United Kingdom (Europe),8.554333333
1916,United States,8.180083333
1916,Uruguay,16.80808333
1916,Uzbekistan,11.68541667
1916,Venezuela,24.6715
1916,Vietnam,23.15533333
1916,Virgin Islands,25.9275
1916,Western Sahara,22.2155
1916,Yemen,25.566
1916,Zambia,21.153
1916,Zimbabwe,21.10025
1916,Åland,5.013833333
1917,Afghanistan,13.9165
1917,Africa,23.6955
1917,Albania,12.68416667
1917,Algeria,22.46116667
1917,American Samoa,25.8535
1917,Andorra,10.29733333
1917,Angola,21.67541667
1917,Anguilla,26.04366667
1917,Antigua And Barbuda,25.84258333
1917,Argentina,14.66008333
1917,Armenia,9.396916667
1917,Aruba,27.098
1917,Asia,7.159416667
1917,Australia,20.7715
1917,Austria,5.668333333
1917,Azerbaijan,11.88216667
1917,Bahamas,24.52816667
1917,Bahrain,25.64766667
1917,Baker Island,24.75666667
1917,Bangladesh,24.57275
1917,Barbados,25.81216667
1917,Belarus,5.024583333
1917,Belgium,8.5255
1917,Belize,24.53641667
1917,Benin,27.58916667
1917,Bhutan,11.56
1917,Bolivia,19.86091667
1917,"Bonaire, Saint Eustatius And Saba",26.38875
1917,Bosnia And Herzegovina,10.15541667
1917,Botswana,21.53866667
1917,Brazil,23.7975
1917,British Virgin Islands,25.76858333
1917,Bulgaria,10.68866667
1917,Burkina Faso,28.04533333
1917,Burma,23.35941667
1917,Burundi,19.51733333
1917,Cambodia,26.04875
1917,Cameroon,24.44733333
1917,Canada,-6.369583333
1917,Cape Verde,23.89025
1917,Cayman Islands,26.0815
1917,Central African Republic,24.84591667
1917,Chad,26.77875
1917,Chile,9.32775
1917,China,6.161416667
1917,Christmas Island,25.25991667
1917,Colombia,23.89566667
1917,Comoros,25.36066667
1917,Congo,24.30733333
1917,Congo (Democratic Republic Of The),23.35816667
1917,Costa Rica,24.78316667
1917,Croatia,10.94308333
1917,Cuba,24.7755
1917,Curaçao,26.5405
1917,Cyprus,18.99016667
1917,Czech Republic,7.1185
1917,Côte D'Ivoire,25.92058333
1917,Denmark,-18.54583333
1917,Denmark (Europe),7.4085
1917,Djibouti,28.04875
1917,Dominica,25.49933333
1917,Dominican Republic,24.83391667
1917,Ecuador,21.01233333
1917,Egypt,22.39141667
1917,El Salvador,24.28433333
1917,Equatorial Guinea,24.95633333
1917,Eritrea,26.02533333
1917,Estonia,3.94775
1917,Ethiopia,22.27783333
1917,Europe,7.18875
1917,Falkland Islands (Islas Malvinas),6.792583333
1917,Faroe Islands,5.852083333
1917,Federated States Of Micronesia,26.35433333
1917,Fiji,24.72633333
1917,Finland,0.291916667
1917,France,11.91683333
1917,France (Europe),9.467666667
1917,French Guiana,25.08216667
1917,French Polynesia,25.39958333
1917,Gabon,24.1895
1917,Gambia,26.92675
1917,Gaza Strip,19.26525
1917,Georgia,8.809333333
1917,Germany,7.4995
1917,Ghana,27.03975
1917,Greece,15.01133333
1917,Greenland,-19.07983333
1917,Grenada,26.07491667
1917,Guadeloupe,25.72425
1917,Guam,26.26275
1917,Guatemala,22.60291667
1917,Guernsey,9.997
1917,Guinea,25.19258333
1917,Guinea Bissau,26.36366667
1917,Guyana,25.18925
1917,Haiti,25.529
1917,Honduras,24.07183333
1917,Hong Kong,21.91408333
1917,Hungary,9.397083333
1917,Iceland,0.582083333
1917,India,23.08108333
1917,Indonesia,25.26741667
1917,Iran,17.69183333
1917,Iraq,22.044
1917,Ireland,8.759583333
1917,Isle Of Man,8.704833333
1917,Israel,19.61625
1917,Italy,12.29291667
1917,Jamaica,25.47783333
1917,Japan,11.41291667
1917,Jersey,9.997
1917,Jordan,19.3745
1917,Kazakhstan,5.50125
1917,Kenya,23.50183333
1917,Kingman Reef,26.25458333
1917,Kiribati,25.6825
1917,Kuwait,25.16908333
1917,Kyrgyzstan,3.766166667
1917,Laos,22.91825
1917,Latvia,4.434666667
1917,Lebanon,17.89616667
1917,Lesotho,12.91816667
1917,Liberia,25.27883333
1917,Libya,21.94075
1917,Liechtenstein,3.907416667
1917,Lithuania,5.111833333
1917,Luxembourg,8.245916667
1917,Macau,21.64741667
1917,Macedonia,10.53266667
1917,Madagascar,22.18083333
1917,Malawi,21.2185
1917,Malaysia,25.1955
1917,Mali,28.09383333
1917,Malta,18.4895
1917,Martinique,25.49933333
1917,Mauritania,27.10958333
1917,Mauritius,22.89616667
1917,Mayotte,25.94916667
1917,Mexico,20.44116667
1917,Moldova,8.676583333
1917,Monaco,8.155833333
1917,Mongolia,-1.14975
1917,Montenegro,10.17666667
1917,Montserrat,25.779
1917,Morocco,16.95875
1917,Mozambique,23.31108333
1917,Namibia,20.16391667
1917,Nepal,14.108
1917,Netherlands,8.716416667
1917,Netherlands (Europe),8.321416667
1917,New Caledonia,22.40908333
1917,New Zealand,10.73775
1917,Nicaragua,25.2465
1917,Niger,27.50975
1917,Nigeria,27.1345
1917,Niue,24.44841667
1917,North America,1.149833333
1917,North Korea,5.809583333
1917,Northern Mariana Islands,26.26275
1917,Norway,-0.944333333
1917,Oceania,20.69433333
1917,Oman,26.35408333
1917,Pakistan,20.0375
1917,Palau,26.79
1917,Palestina,22.93891667
1917,Palmyra Atoll,26.28508333
1917,Panama,25.38291667
1917,Papua New Guinea,24.44375
1917,Paraguay,22.64341667
1917,Peru,19.16208333
1917,Philippines,26.01425
1917,Poland,6.930166667
1917,Portugal,13.94933333
1917,Puerto Rico,24.83475
1917,Qatar,26.43366667
1917,Reunion,22.66083333
1917,Romania,8.69975
1917,Russia,-5.528416667
1917,Rwanda,18.64233333
1917,Saint Barthélemy,26.04366667
1917,Saint Kitts And Nevis,25.24583333
1917,Saint Lucia,25.99983333
1917,Saint Martin,26.04366667
1917,Saint Pierre And Miquelon,4.808666667
1917,Saint Vincent And The Grenadines,26.13566667
1917,Samoa,25.59358333
1917,San Marino,13.36075
1917,Sao Tome And Principe,25.81275
1917,Saudi Arabia,25.25108333
1917,Senegal,27.374
1917,Serbia,9.93425
1917,Seychelles,26.33975
1917,Sierra Leone,25.87741667
1917,Singapore,25.91933333
1917,Sint Maarten,26.04366667
1917,Slovakia,7.1405
1917,Slovenia,9.187083333
1917,Solomon Islands,26.32175
1917,Somalia,26.61366667
1917,South Africa,16.55641667
1917,South America,21.11225
1917,South Georgia And The South Sandwich Isla,1.6895
1917,South Korea,10.80283333
1917,Spain,12.80141667
1917,Sri Lanka,26.62208333
1917,Sudan,26.26516667
1917,Suriname,25.43016667
1917,Svalbard And Jan Mayen,-9.387416667
1917,Swaziland,18.1385
1917,Sweden,1.533333333
1917,Switzerland,6.16975
1917,Syria,18.27675
1917,Taiwan,20.96125
1917,Tajikistan,4.516083333
1917,Tanzania,21.82533333
1917,Thailand,25.51275
1917,Timor Leste,25.631
1917,Togo,27.30091667
1917,Tonga,22.78066667
1917,Trinidad And Tobago,25.37658333
1917,Tunisia,19.56291667
1917,Turkey,12.06475
1917,Turkmenistan,15.33916667
1917,Turks And Caicas Islands,26.01516667
1917,Uganda,22.3325
1917,Ukraine,7.130666667
1917,United Arab Emirates,27.18008333
1917,United Kingdom,7.90825
1917,United Kingdom (Europe),7.98475
1917,United States,7.6695
1917,Uruguay,16.89116667
1917,Uzbekistan,12.96283333
1917,Venezuela,24.25775
1917,Vietnam,22.96591667
1917,Virgin Islands,25.76858333
1917,Western Sahara,22.04475
1917,Yemen,25.79175
1917,Zambia,21.06558333
1917,Zimbabwe,20.85433333
1917,Åland,4.588083333
1918,Afghanistan,13.48325
1918,Africa,23.66541667
1918,Albania,12.73125
1918,Algeria,22.41125
1918,American Samoa,26.21333333
1918,Andorra,10.7295
1918,Angola,20.94483333
1918,Anguilla,26.30816667
1918,Antigua And Barbuda,26.10566667
1918,Argentina,14.36083333
1918,Armenia,8.8885
1918,Aruba,27.29041667
1918,Asia,7.002333333
1918,Australia,21.36933333
1918,Austria,6.424583333
1918,Azerbaijan,11.22133333
1918,Bahamas,24.791
1918,Bahrain,25.30683333
1918,Baker Island,24.8095
1918,Bangladesh,24.48
1918,Barbados,25.99383333
1918,Belarus,6.188
1918,Belgium,9.720666667
1918,Belize,25.0795
1918,Benin,27.08041667
1918,Bhutan,11.51083333
1918,Bolivia,20.46116667
1918,"Bonaire, Saint Eustatius And Saba",26.61841667
1918,Bosnia And Herzegovina,10.38891667
1918,Botswana,21.17075
1918,Brazil,24.3095
1918,British Virgin Islands,26.04675
1918,Bulgaria,11.05016667
1918,Burkina Faso,27.875
1918,Burma,23.28858333
1918,Burundi,19.68025
1918,Cambodia,26.21258333
1918,Cameroon,24.05483333
1918,Canada,-5.95075
1918,Cape Verde,23.79333333
1918,Cayman Islands,26.53883333
1918,Central African Republic,24.89183333
1918,Chad,27.08508333
1918,Chile,9.067583333
1918,China,6.196833333
1918,Christmas Island,25.42025
1918,Colombia,24.134
1918,Comoros,25.31116667
1918,Congo,23.94783333
1918,Congo (Democratic Republic Of The),23.19608333
1918,Costa Rica,25.20775
1918,Croatia,11.28166667
1918,Cuba,25.15508333
1918,Curaçao,26.742
1918,Cyprus,18.72458333
1918,Czech Republic,8.1475
1918,Côte D'Ivoire,25.75491667
1918,Denmark,-19.5315
